date,anxiety,depression,insomnia,loneliness,stress
2013-05-01,2.2746961169005537,4.294993561924093,3.1466673086800236,1.6583123951776795,3.5032452487268415
2013-06-01,1.9462473604038155,3.6462932610329464,3.1466673086800236,1.6583123951776795,3.5791906991114595
2013-07-01,1.676486224400931,3.7618499639824656,3.0993645487520562,1.8006732747570233,3.339388439746875
2013-08-01,1.4974726182552618,4.045199174779417,3.1622776601684475,1.999999999999989,3.529099807960293
2013-09-01,1.378954368902459,4.202272112689825,3.1176428547377584,1.9752253419585108,3.502163833282423
2013-10-01,1.378954368902459,4.100073909163803,3.10424928708441,1.9462473604038002,3.869069264008708
2013-11-01,1.2880570286640793,4.033946860424286,3.2003787654627187,1.9462473604038002,3.8009169547583666
2013-12-01,1.114640858045438,3.9876703915337375,3.2003787654627187,1.9752253419585108,3.7009417310962367
2014-01-01,1.6025547785276615,3.919647479510886,2.8123105996833537,2.0652243256245706,3.449857265382883
2014-02-01,1.6764862244009289,4.24531827696428,2.9374798516395484,2.0504988306617946,3.449857265382883
2014-03-01,1.8319554050414617,4.532709404479207,2.9374798516395484,2.2696949467968257,3.3799766898962984
2014-04-01,2.081665999466137,4.640892025018305,2.984810028978617,2.9180732539042546,3.278719262150987
2014-05-01,2.088931871468378,4.8515851829972565,2.7247463045654072,2.843120351538638,3.2983007562664426
2014-06-01,1.8989630344113126,5.0833954293276085,2.7247463045654072,2.9232609437842543,3.2983007562664426
2014-07-01,1.7816403745544263,5.299371031861522,2.778434265858632,2.7247463045653024,3.5537005893558042
2014-08-01,1.729862492345635,5.367551216393362,4.228331571528927,2.4293034292807016,3.5537005893558042
2014-09-01,1.7645499039801538,5.124953806148047,4.731423003321942,2.4984843890695165,3.5760143718780966
2014-10-01,1.97522534195852,5.1404515778521125,4.718596350097336,2.5702257889260256,3.2891004572955405
2014-11-01,1.8647446815241826,5.195423393952037,4.58174903747735,2.657180095628794,3.200378765462638
2014-12-01,1.3113721705515033,5.0241839379569,4.519318800908253,2.6628760937957408,3.060005941764865
2015-01-01,1.3113721705515033,5.096047190685822,4.687184332805501,2.902454551623889,3.1176428547376758
2015-02-01,1.4668044012461707,5.096047190685822,4.673425840955376,2.8959218974902337,3.1176428547376758
2015-03-01,2.0943647333651354,6.111960455210793,4.65149047471496,2.839120649180986,3.446561747421304
2015-04-01,2.0943647333651354,6.200562046860722,4.65149047471496,2.3011854652449,3.446561747421304
2015-05-01,2.1933093855190684,6.193838580689384,4.489043901713984,2.3868325657593856,3.446561747421304
2015-06-01,1.9598237397554559,5.517877281796837,4.123105625617702,2.1514618004481725,3.2983007562664435
2015-07-01,1.9069251784911745,4.996968778139097,3.872005196590594,2.1514618004481725,3.441062203870922
2015-08-01,2.274696116900535,5.136765873228363,2.9644356609444475,2.3532698077098204,3.1176428547376758
2015-09-01,2.6911752530119952,5.140451577852119,2.657180095628903,2.2613350843331825,3.1176428547376758
2015-10-01,3.171845844395024,5.291502622129174,2.77843426585862,2.2613350843331825,2.864357773488739
2015-11-01,3.078517943308538,5.412527556091931,2.5628464289110577,2.367712103711175,3.0151134457776223
2015-12-01,2.7743413086658224,5.316498049952757,2.29624198914827,2.3403573930646844,3.0151134457776223
2016-01-01,2.7122058561363813,5.300085762599417,2.0375267241230213,2.037526724122881,3.0151134457776223
2016-02-01,3.1079078025402818,5.446016058467958,2.1881222058831944,2.0652243256245284,3.222788177396019
2016-03-01,3.4597249846912415,4.735424207422432,2.1881222058831944,2.1248885888797333,2.9987371079212926
2016-04-01,3.704010930018536,5.017393987344664,2.179449471770416,2.1248885888797333,3.099364548751973
2016-05-01,3.6545944516540274,5.107184482014852,1.8319554050415447,2.067057636527604,3.137022328723372
2016-06-01,2.92326094378424,5.236816057896476,1.8319554050415447,2.301185465244897,3.137022328723372
2016-07-01,2.498484389069504,5.395705362937854,1.8586407545692587,2.874917653629642,2.810963384947423
2016-08-01,2.46797672009054,5.395705362937854,1.8319554050415474,3.256694736394628,3.069892901102959
2016-09-01,2.923260943784235,5.3675512163933785,1.8319554050415474,3.176619129028372,3.171845844395024
2016-10-01,3.1430539096215995,5.3675512163933785,1.7494587907711348,2.9886147596868486,3.260182184907433
2016-11-01,3.137022328723343,5.3675512163933785,1.76454990398025,2.587850400809448,3.563280749108835
2016-12-01,2.7579087378048492,5.3675512163933785,1.9752253419586019,2.4984843890695365,3.4641016151377437
2017-01-01,3.5632807491088063,5.376717484589542,2.998737107921355,2.26969494679684,3.228659539846584
2017-02-01,3.6545944516540163,5.540484608494973,3.4509550720186346,2.26969494679684,3.228659539846584
2017-03-01,4.1120665010540165,5.838093296045666,3.7527767497325932,2.26969494679684,3.601346549514072
2017-04-01,4.355421560503263,5.931426319344968,3.848455022552065,2.26969494679684,3.761849963982495
2017-05-01,4.313474308032947,5.931426319344968,3.9196474795109473,2.26969494679684,3.7769235516689323
2017-06-01,3.639014185521121,5.594234044572553,3.7009417310962687,2.34035739306472,3.692744729379975
2017-07-01,3.0846639225612917,4.981024599478117,3.621275516118109,2.1881222058831056,3.5537005893558096
2017-08-01,2.7247463045652744,4.287932326467356,3.4761089357690484,1.8829377433825287,3.2787192621509935
2017-09-01,2.774341308665787,4.287932326467356,3.4935004586439566,1.825741858350542,3.369875458538574
2017-10-01,3.5021638332823897,4.541892543729762,3.4333480435107164,1.9286515936521347,3.5248038845079575
2017-11-01,3.5248038845079175,5.087119801890658,3.099364548751997,2.34035739306471,3.7376057804023337
2017-12-01,3.1042492870842886,5.0241839379569315,3.315482505220668,2.34035739306471,3.6793856535947356
2018-01-01,3.0289011909011005,5.122736011393173,3.315482505220668,2.7675062617979354,3.6793856535947356
2018-02-01,3.1754264805428907,5.248376372313131,3.0883456393154693,3.3878123807661713,3.717281509138337
2018-03-01,3.3154825052206074,5.5452682532047275,3.0883456393154693,3.4377582547616146,3.717281509138337
2018-04-01,3.3154825052206074,5.605732996160505,2.988614759686881,3.4377582547616146,3.654594451654052
2018-05-01,3.2227881773959806,5.605732996160505,3.464101615137769,3.46738046264425,3.6680438185149087
2018-06-01,2.691175253011945,4.889692312312825,3.2508740083525094,3.287948609787845,3.776923551668936
2018-07-01,2.3532698077097844,4.351070923556454,3.146667308679971,3.028901190901112,3.776923551668936
2018-08-01,2.5166114784235134,4.66125227028885,3.25087400835251,2.67847763183532,3.776923551668936
2018-09-01,3.4761089357689836,4.5817490374773335,3.312053286059429,2.516611478423522,3.776923551668936
2018-10-01,3.4761089357689836,4.638442789897461,3.31548250522067,2.5271255679849625,3.776923551668936
2018-11-01,3.5760143718780593,4.638442789897461,3.3799766898963233,2.5271255679849625,3.5707142142714203
2018-12-01,3.1658691180664613,4.594957710756063,3.1754264805429537,2.430862174021918,3.537676004830217
2019-01-01,3.2427074359478003,4.594957710756063,3.1754264805429537,2.301185465244866,3.537676004830217
2019-02-01,3.424510582152196,4.981024599478133,3.205109557055319,2.301185465244866,3.537676004830217
2019-03-01,4.757768766592517,4.673425840955361,3.205109557055319,2.2896340848318832,3.537676004830217
2019-04-01,4.58174903747727,4.562694578665336,3.2039275140289276,2.301185465244866,3.4935004586439398
2019-05-01,4.371914496377532,4.539389893593723,2.516611478423596,2.314316444667909,3.472838329177738
2019-06-01,3.987670391533733,4.718596350097319,2.3741027013092117,2.44948974278312,3.203927514028912
2019-07-01,3.8168287645873584,4.718596350097319,2.4167972796470014,2.9886147596868233,2.9063670960444203
2019-08-01,3.9186809778368343,4.849242365066087,2.778434265858565,3.1766191290283556,2.534608929251692
2019-09-01,3.7376057804022897,4.7354242074224615,2.8643577734887637,3.2003787654626192,2.6097137890209434
2019-10-01,3.7769235516688915,4.7354242074224615,2.9232609437842867,3.2003787654626192,2.8431203515386625
2019-11-01,3.761849963982454,4.501683186892625,2.9374798516394853,3.2003787654626192,2.93360880249235
2019-12-01,3.6711405213192765,4.594957710756061,2.800162332956636,3.165869118066488,2.998737107921305
2020-01-01,3.7537859676476932,4.59495771075606,3.9648073054938044,3.175426480542915,2.906367096044424
2020-02-01,3.7537859676476932,4.16696968595124,3.9772077916777113,4.188729466730255,2.906367096044424
2020-03-01,2.632834628649857,4.052683360965008,4.018894767409968,7.496969084539765,2.7455197664338136
2020-04-01,2.691175253011942,4.608950449117939,5.670230608318788,9.242523596087908,2.7468990781342035
2020-05-01,2.2207697273283022,4.59495771075606,5.670230608318793,9.680893397290157,2.7784342658585537
2020-06-01,1.9771421064482304,4.440686542607706,5.367551216393397,9.346446415941179,2.678477631835371
2020-07-01,2.424621182532954,4.180582821482304,5.474458600601264,8.63747999164453,2.32900030576263
2020-08-01,2.9024545516238556,3.895412997904412,5.5670839981470035,8.371578903249512,2.32900030576263
